Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2021-07-07 03:00:00,2325.64000000,2342.07000000,2320.01000000,2339.47000000,30478.17683000,2021-07-07 03:59:59.999,71085515.73180530,40448,16818.54088000,39226040.49080680
2021-07-07 04:00:00,2339.47000000,2400.00000000,2329.44000000,2391.95000000,66116.04994000,2021-07-07 04:59:59.999,156762072.48243740,119247,38116.18309000,90369913.72916930
2021-07-07 05:00:00,2391.75000000,2398.75000000,2376.60000000,2384.75000000,29366.33872000,2021-07-07 05:59:59.999,70090750.12846440,75257,14424.30223000,34427744.56635790
2021-07-07 06:00:00,2384.68000000,2393.47000000,2376.60000000,2383.45000000,28036.34565000,2021-07-07 06:59:59.999,66892618.40349940,42479,14748.90689000,35200563.75137880
2021-07-07 07:00:00,2383.34000000,2409.00000000,2357.04000000,2376.82000000,43684.17449000,2021-07-07 07:59:59.999,104315444.21147350,60641,22577.88573000,53953116.35245550
2021-07-07 08:00:00,2377.06000000,2399.00000000,2370.96000000,2382.51000000,27604.16031000,2021-07-07 08:59:59.999,65851317.24581900,35437,13664.26766000,32593900.06173970
2021-07-07 09:00:00,2382.51000000,2389.39000000,2365.03000000,2378.02000000,18306.29180000,2021-07-07 09:59:59.999,43526702.37327470,28295,8513.14150000,20245558.46234300
2021-07-07 10:00:00,2378.02000000,2381.64000000,2363.01000000,2372.52000000,18844.59261000,2021-07-07 10:59:59.999,44720021.48367200,24540,10651.42093000,25278978.51998510
2021-07-07 11:00:00,2372.52000000,2395.00000000,2369.49000000,2384.33000000,21249.49045000,2021-07-07 11:59:59.999,50689541.81915960,30169,11100.51305000,26478406.08961950
2021-07-07 12:00:00,2384.36000000,2398.00000000,2373.00000000,2383.01000000,30484.37987000,2021-07-07 12:59:59.999,72713901.12520950,42913,15702.88046000,37456894.70170440
2021-07-07 13:00:00,2383.16000000,2386.06000000,2370.34000000,2384.19000000,17907.66248000,2021-07-07 13:59:59.999,42602383.51670020,35004,8451.02969000,20105445.81939330
2021-07-07 14:00:00,2384.19000000,2390.34000000,2346.00000000,2355.01000000,33014.91023000,2021-07-07 14:59:59.999,78137230.34137420,73067,14692.56498000,34781695.86386330
2021-07-07 15:00:00,2354.86000000,2363.97000000,2320.00000000,2341.97000000,47182.37895000,2021-07-07 15:59:59.999,110567221.38058570,55577,19511.31784000,45756854.01342490
2021-07-07 16:00:00,2341.96000000,2360.00000000,2327.59000000,2352.98000000,23087.44437000,2021-07-07 16:59:59.999,54212494.59207230,34768,10785.49959000,25328535.13144810
2021-07-07 17:00:00,2352.99000000,2364.00000000,2345.75000000,2358.11000000,15666.14724000,2021-07-07 17:59:59.999,36865644.91118470,42811,8316.45146000,19571423.59410610
2021-07-07 18:00:00,2357.99000000,2369.96000000,2352.16000000,2365.59000000,15023.15954000,2021-07-07 18:59:59.999,35524117.67445320,22069,8090.15107000,19129583.51184890
2021-07-07 19:00:00,2365.59000000,2371.52000000,2354.90000000,2366.28000000,13339.16192000,2021-07-07 19:59:59.999,31533364.75730460,38809,7280.03351000,17210795.22937980
2021-07-07 20:00:00,2366.28000000,2367.83000000,2356.13000000,2362.72000000,9938.67659000,2021-07-07 20:59:59.999,23476497.57041880,14415,5309.34821000,12542813.83167920
2021-07-07 21:00:00,2362.67000000,2362.68000000,2335.01000000,2345.82000000,17476.24642000,2021-07-07 21:59:59.999,41038939.26109880,32118,7811.00554000,18343382.41071220
2021-07-07 22:00:00,2345.86000000,2345.86000000,2312.00000000,2325.33000000,27261.02441000,2021-07-07 22:59:59.999,63457111.06458350,59594,12432.96892000,28940484.35606490
2021-07-07 23:00:00,2325.16000000,2326.46000000,2306.08000000,2316.57000000,25799.99925000,2021-07-07 23:59:59.999,59726265.20069910,32945,11114.03218000,25738526.08713780
2021-07-08 00:00:00,2316.25000000,2325.60000000,2267.00000000,2269.41000000,61817.40479000,2021-07-08 00:59:59.999,141758503.58962340,71295,25096.36528000,57516634.78803460
2021-07-08 01:00:00,2269.40000000,2296.42000000,2267.00000000,2275.84000000,28176.87825000,2021-07-08 01:59:59.999,64335141.15949410,35642,13906.40925000,31752328.93947940
2021-07-08 02:00:00,2275.83000000,2289.15000000,2270.97000000,2282.83000000,17710.61825000,2021-07-08 02:59:59.999,40369661.00724350,36946,9163.65144000,20892231.76279830
2021-07-08 03:00:00,2282.83000000,2282.84000000,2235.07000000,2253.36000000,48493.37633000,2021-07-08 03:59:59.999,109387927.82344930,73581,22253.56121000,50193648.14241300
2021-07-08 04:00:00,2253.36000000,2253.37000000,2225.00000000,2241.91000000,37550.47647000,2021-07-08 04:59:59.999,84027398.18808140,53252,18393.80504000,41155059.32902550
2021-07-08 05:00:00,2241.92000000,2252.45000000,2210.76000000,2214.17000000,34838.20015000,2021-07-08 05:59:59.999,77765515.54964710,45953,17715.89120000,39565909.92261000
2021-07-08 06:00:00,2214.17000000,2243.33000000,2208.00000000,2212.71000000,44337.34714000,2021-07-08 06:59:59.999,98717776.01330710,80922,23151.01355000,51562557.30028320
2021-07-08 07:00:00,2212.68000000,2227.28000000,2165.00000000,2182.08000000,66056.64363000,2021-07-08 07:59:59.999,145031058.34590730,81593,27905.03438000,61287227.03085850
2021-07-08 08:00:00,2182.08000000,2189.30000000,2161.00000000,2186.91000000,54983.13740000,2021-07-08 08:59:59.999,119604596.35082060,64916,30205.23685000,65718560.89924950
2021-07-08 09:00:00,2187.00000000,2195.00000000,2167.82000000,2171.53000000,38637.73949000,2021-07-08 09:59:59.999,84243181.44757190,47969,20031.42939000,43681199.78187840
2021-07-08 10:00:00,2171.52000000,2184.02000000,2162.66000000,2162.99000000,29002.67435000,2021-07-08 10:59:59.999,63049262.65707660,41929,15308.25574000,33284150.69602120
2021-07-08 11:00:00,2162.98000000,2171.00000000,2124.21000000,2168.59000000,67584.37857000,2021-07-08 11:59:59.999,144980672.87216160,113350,32749.50081000,70274013.26275740
2021-07-08 12:00:00,2168.59000000,2180.06000000,2147.01000000,2160.69000000,35496.42332000,2021-07-08 12:59:59.999,76824771.30856630,69908,18481.47520000,40004110.09879010
2021-07-08 13:00:00,2160.69000000,2161.99000000,2130.60000000,2137.25000000,35970.27862000,2021-07-08 13:59:59.999,77163817.38120010,78266,17271.14970000,37053330.50512800
2021-07-08 14:00:00,2137.51000000,2157.97000000,2133.85000000,2157.39000000,30321.30028000,2021-07-08 14:59:59.999,65098880.53972680,33564,15423.74805000,33117342.34887610
2021-07-08 15:00:00,2157.65000000,2177.20000000,2150.00000000,2174.38000000,35484.76708000,2021-07-08 15:59:59.999,76828402.07473760,42843,19879.16833000,43041480.21053980
2021-07-08 16:00:00,2174.38000000,2179.47000000,2146.00000000,2164.07000000,31854.30556000,2021-07-08 16:59:59.999,68854624.95854380,36364,15541.78755000,33599813.11511940
2021-07-08 17:00:00,2164.28000000,2171.87000000,2153.63000000,2159.46000000,17502.65426000,2021-07-08 17:59:59.999,37859981.57051950,22926,9009.90042000,19486949.94237750
2021-07-08 18:00:00,2159.45000000,2164.52000000,2141.00000000,2154.72000000,21214.89735000,2021-07-08 18:59:59.999,45613126.09659050,24955,11167.83315000,24010444.99600430
2021-07-08 19:00:00,2154.71000000,2167.83000000,2135.29000000,2157.75000000,34295.90054000,2021-07-08 19:59:59.999,73883797.86432750,32424,17914.89460000,38597392.56196070
2021-07-08 20:00:00,2157.99000000,2161.66000000,2134.39000000,2138.45000000,17019.21350000,2021-07-08 20:59:59.999,36575567.28000750,21823,7780.80078000,16727636.46971460
2021-07-08 21:00:00,2138.66000000,2144.35000000,2102.20000000,2106.48000000,34507.34319000,2021-07-08 21:59:59.999,73306875.39093460,45487,15971.33588000,33948588.17078420
2021-07-08 22:00:00,2106.48000000,2116.48000000,2084.79000000,2104.59000000,37886.30221000,2021-07-08 22:59:59.999,79576127.76271190,51837,15976.60790000,33563529.59798930
2021-07-08 23:00:00,2104.68000000,2125.74000000,2104.58000000,2116.33000000,19522.78051000,2021-07-08 23:59:59.999,41327472.07759800,26869,10035.16687000,21244182.25806220
2021-07-09 00:00:00,2116.32000000,2120.09000000,2065.00000000,2070.38000000,45663.43433000,2021-07-09 00:59:59.999,95427772.78180650,55916,20306.07059000,42449220.28152550
2021-07-09 01:00:00,2070.05000000,2079.90000000,2046.51000000,2077.07000000,45277.15928000,2021-07-09 01:59:59.999,93419107.13654270,46377,23359.89439000,48214881.28685500
2021-07-09 02:00:00,2077.32000000,2118.83000000,2069.44000000,2112.48000000,30612.80356000,2021-07-09 02:59:59.999,64204090.44443560,36417,15699.32168000,32922902.93025170
2021-07-09 03:00:00,2112.48000000,2134.26000000,2106.29000000,2121.42000000,33061.19851000,2021-07-09 03:59:59.999,70077616.69337040,38425,16544.00891000,35072141.17859030
2021-07-09 04:00:00,2121.21000000,2153.19000000,2117.13000000,2141.16000000,34624.04568000,2021-07-09 04:59:59.999,74096154.01303790,39998,18314.95689000,39197654.09795790
2021-07-09 05:00:00,2141.17000000,2160.00000000,2135.55000000,2138.18000000,30461.95930000,2021-07-09 05:59:59.999,65445299.26037170,33100,14678.15955000,31539876.11408520
2021-07-09 06:00:00,2138.17000000,2138.17000000,2111.92000000,2122.23000000,31423.22395000,2021-07-09 06:59:59.999,66778903.36713570,33782,15593.48611000,33148462.75769940
2021-07-09 07:00:00,2122.22000000,2126.82000000,2105.40000000,2126.22000000,24566.38110000,2021-07-09 07:59:59.999,52015998.71347440,27304,12625.28870000,26734335.24162890
2021-07-09 08:00:00,2126.14000000,2126.79000000,2084.52000000,2094.06000000,37379.38021000,2021-07-09 08:59:59.999,78481105.26519360,42699,16753.34719000,35181378.01080440
2021-07-09 09:00:00,2094.06000000,2122.73000000,2091.44000000,2101.54000000,31717.39932000,2021-07-09 09:59:59.999,66802655.53417730,33751,16693.19268000,35165927.76557970
2021-07-09 10:00:00,2101.54000000,2108.16000000,2090.09000000,2096.16000000,24350.76918000,2021-07-09 10:59:59.999,51085747.72571420,26874,12552.05145000,26334178.26758550
2021-07-09 11:00:00,2096.17000000,2096.17000000,2071.88000000,2081.03000000,21446.44347000,2021-07-09 11:59:59.999,44638740.72231100,29620,9376.59116000,19515179.92133900
2021-07-09 12:00:00,2080.97000000,2112.54000000,2064.22000000,2111.81000000,37340.91911000,2021-07-09 12:59:59.999,77843863.13669510,45589,18899.05033000,39434389.33920190
2021-07-09 13:00:00,2111.80000000,2149.24000000,2106.96000000,2143.02000000,69317.78215000,2021-07-09 13:59:59.999,147969002.92482980,66621,37521.03371000,80090698.90413540
2021-07-09 14:00:00,2142.72000000,2189.40000000,2134.42000000,2181.83000000,62311.64272000,2021-07-09 14:59:59.999,134794442.97525110,70852,35368.05390000,76524641.63065880
2021-07-09 15:00:00,2181.94000000,2184.48000000,2165.01000000,2171.63000000,29864.92297000,2021-07-09 15:59:59.999,64910831.43156710,37067,16369.96064000,35582641.00154730
2021-07-09 16:00:00,2171.86000000,2184.17000000,2155.25000000,2163.40000000,25151.25894000,2021-07-09 16:59:59.999,54560992.91031500,34216,12545.37297000,27225053.39018960
2021-07-09 17:00:00,2163.41000000,2163.98000000,2137.52000000,2146.28000000,24717.08885000,2021-07-09 17:59:59.999,53173366.09187380,30605,12192.84202000,26229322.13996950
2021-07-09 18:00:00,2146.27000000,2148.70000000,2128.21000000,2131.28000000,18075.35897000,2021-07-09 18:59:59.999,38618046.41263170,23854,8981.05626000,19191083.06068520
2021-07-09 19:00:00,2131.28000000,2142.96000000,2121.16000000,2133.67000000,16520.95873000,2021-07-09 19:59:59.999,35199829.54418410,22377,9078.76985000,19346633.62282090
2021-07-09 20:00:00,2133.69000000,2137.20000000,2123.36000000,2135.72000000,11643.62769000,2021-07-09 20:59:59.999,24815555.68101250,17030,6027.21329000,12846825.48434110
2021-07-09 21:00:00,2135.72000000,2164.80000000,2127.08000000,2146.76000000,21364.93083000,2021-07-09 21:59:59.999,45875574.91670290,32413,11189.65144000,24028656.22511130
2021-07-09 22:00:00,2146.77000000,2168.53000000,2146.77000000,2164.00000000,17231.99320000,2021-07-09 22:59:59.999,37182560.11770310,24015,9089.23233000,19615345.37922240
2021-07-09 23:00:00,2164.01000000,2167.90000000,2144.31000000,2146.99000000,14486.68099000,2021-07-09 23:59:59.999,31228979.51065790,18701,6616.32036000,14263604.07505360
2021-07-10 00:00:00,2146.99000000,2194.82000000,2138.98000000,2177.76000000,37157.84350000,2021-07-10 00:59:59.999,80748950.58981630,48057,19324.73200000,41986340.68634530
2021-07-10 01:00:00,2177.76000000,2177.98000000,2148.54000000,2148.54000000,21867.19461000,2021-07-10 01:59:59.999,47276808.21295550,30629,9619.68290000,20798014.09997130
2021-07-10 02:00:00,2148.83000000,2152.16000000,2130.59000000,2135.44000000,22103.23095000,2021-07-10 02:59:59.999,47333403.21115400,26802,10211.94018000,21870525.81189450
2021-07-10 03:00:00,2135.44000000,2145.76000000,2123.46000000,2133.98000000,15230.61477000,2021-07-10 03:59:59.999,32522532.71908560,21270,7468.18685000,15951966.10826190
2021-07-10 04:00:00,2133.68000000,2142.84000000,2104.16000000,2107.52000000,24863.89723000,2021-07-10 04:59:59.999,52759004.25871750,31574,11401.37696000,24210217.37270110
2021-07-10 05:00:00,2107.51000000,2123.88000000,2096.01000000,2115.67000000,27717.72449000,2021-07-10 05:59:59.999,58520174.31408450,31968,12741.78576000,26901781.23108600
2021-07-10 06:00:00,2115.67000000,2137.00000000,2108.18000000,2132.84000000,16963.06229000,2021-07-10 06:59:59.999,35994915.63210000,22869,9147.72858000,19416798.10470750
2021-07-10 07:00:00,2132.84000000,2132.85000000,2106.43000000,2121.91000000,13788.29874000,2021-07-10 07:59:59.999,29194789.80601310,21039,7173.20905000,15190571.80353750
2021-07-10 08:00:00,2122.16000000,2139.02000000,2113.14000000,2122.40000000,17260.41064000,2021-07-10 08:59:59.999,36719168.99051460,23792,8837.51302000,18804499.92386030
2021-07-10 09:00:00,2122.39000000,2131.49000000,2114.69000000,2118.31000000,13561.46099000,2021-07-10 09:59:59.999,28807533.34897690,17983,6511.12642000,13830836.47636020
2021-07-10 10:00:00,2118.54000000,2124.53000000,2085.66000000,2090.68000000,28583.16109000,2021-07-10 10:59:59.999,60125577.30758590,34848,13382.42323000,28155237.83472000
2021-07-10 11:00:00,2090.56000000,2125.00000000,2087.00000000,2109.94000000,28612.74399000,2021-07-10 11:59:59.999,60249895.80247670,34845,14351.12936000,30229668.66934770
2021-07-10 12:00:00,2109.77000000,2119.27000000,2103.44000000,2117.68000000,13317.40788000,2021-07-10 12:59:59.999,28142407.41501330,17773,7058.68210000,14918871.03817830
2021-07-10 13:00:00,2117.46000000,2121.79000000,2092.35000000,2099.21000000,18048.51473000,2021-07-10 13:59:59.999,37975371.07439570,23590,8752.99420000,18422652.59695450
2021-07-10 14:00:00,2099.20000000,2115.00000000,2095.27000000,2111.25000000,11884.06729000,2021-07-10 14:59:59.999,25026705.18870210,17945,6169.44436000,12993188.87121320
2021-07-10 15:00:00,2111.24000000,2127.00000000,2106.67000000,2118.80000000,18041.38005000,2021-07-10 15:59:59.999,38220207.35627690,20852,8586.22251000,18192907.37425460
2021-07-10 16:00:00,2118.80000000,2160.00000000,2115.36000000,2134.52000000,35293.50104000,2021-07-10 16:59:59.999,75537044.45956250,40761,17694.79077000,37868992.80204910
2021-07-10 17:00:00,2134.50000000,2134.50000000,2074.16000000,2086.08000000,50058.18323000,2021-07-10 17:59:59.999,104862036.49372830,61014,23206.17469000,48615712.65242990
2021-07-10 18:00:00,2086.01000000,2096.80000000,2080.04000000,2096.73000000,12997.89911000,2021-07-10 18:59:59.999,27128930.25113560,19555,6774.73597000,14139911.41294080
2021-07-10 19:00:00,2096.72000000,2110.23000000,2089.31000000,2093.42000000,13454.79473000,2021-07-10 19:59:59.999,28237885.77821830,19410,6738.78782000,14144405.13747280
2021-07-10 20:00:00,2093.37000000,2098.00000000,2077.20000000,2094.77000000,19150.12281000,2021-07-10 20:59:59.999,40006392.61422810,23436,9207.15142000,19236514.99711660
2021-07-10 21:00:00,2094.50000000,2107.91000000,2090.43000000,2105.29000000,10286.26147000,2021-07-10 21:59:59.999,21619741.70012030,19658,5347.98416000,11240046.00394810
2021-07-10 22:00:00,2105.29000000,2119.39000000,2104.84000000,2115.61000000,10331.86955000,2021-07-10 22:59:59.999,21818842.82959350,17113,5494.39814000,11602799.56083530
2021-07-10 23:00:00,2115.37000000,2129.00000000,2107.98000000,2110.69000000,18498.21386000,2021-07-10 23:59:59.999,39195475.15696880,19693,9005.17497000,19079878.67878940
2021-07-11 00:00:00,2110.68000000,2138.61000000,2108.33000000,2119.15000000,20149.39972000,2021-07-11 00:59:59.999,42741021.23968400,25090,10507.38681000,22295205.90112130
2021-07-11 01:00:00,2118.90000000,2126.00000000,2108.44000000,2116.05000000,10584.10919000,2021-07-11 01:59:59.999,22406510.88049210,12782,5456.86933000,11553141.81684630
2021-07-11 02:00:00,2116.06000000,2119.65000000,2095.73000000,2096.90000000,11753.05652000,2021-07-11 02:59:59.999,24746359.26640820,16903,5427.75429000,11429676.08557580
2021-07-11 03:00:00,2096.90000000,2102.13000000,2084.47000000,2091.10000000,13167.74332000,2021-07-11 03:59:59.999,27557632.47622370,18733,6458.24836000,13516208.19885330
2021-07-11 04:00:00,2091.35000000,2098.00000000,2081.02000000,2093.76000000,11726.60860000,2021-07-11 04:59:59.999,24483772.71814270,17559,5580.70891000,11652703.16884690
2021-07-11 05:00:00,2093.75000000,2103.35000000,2088.95000000,2100.13000000,8883.70386000,2021-07-11 05:59:59.999,18632362.29300650,12992,5195.26315000,10896799.10715090
2021-07-11 06:00:00,2100.23000000,2108.15000000,2088.33000000,2091.57000000,12771.47842000,2021-07-11 06:59:59.999,26793826.14848780,16355,6186.08862000,12978482.61936430
2021-07-11 07:00:00,2091.62000000,2104.00000000,2087.72000000,2099.84000000,10443.66823000,2021-07-11 07:59:59.999,21885070.80593580,13922,5362.83679000,11238565.72752630
2021-07-11 08:00:00,2099.74000000,2121.00000000,2090.28000000,2112.13000000,18866.40803000,2021-07-11 08:59:59.999,39789224.93732520,24118,9617.42703000,20286802.19708340
2021-07-11 09:00:00,2112.14000000,2129.49000000,2106.82000000,2119.34000000,16321.62061000,2021-07-11 09:59:59.999,34593690.01346630,20415,8611.59896000,18254456.53845510
2021-07-11 10:00:00,2119.35000000,2135.00000000,2110.51000000,2120.53000000,17614.21616000,2021-07-11 10:59:59.999,37367329.31426240,21626,8760.74666000,18586025.16735380
2021-07-11 11:00:00,2120.53000000,2130.00000000,2115.99000000,2129.00000000,11480.53210000,2021-07-11 11:59:59.999,24377186.60208720,15354,6571.95968000,13955400.42888550
2021-07-11 12:00:00,2128.99000000,2138.00000000,2120.00000000,2123.55000000,13341.60321000,2021-07-11 12:59:59.999,28380068.31515390,19522,6919.67880000,14723081.51305750
2021-07-11 13:00:00,2123.37000000,2134.88000000,2113.00000000,2134.88000000,14557.38981000,2021-07-11 13:59:59.999,30927492.07470860,18679,7339.29632000,15594681.36580540
2021-07-11 14:00:00,2134.88000000,2148.84000000,2126.41000000,2146.34000000,17690.95942000,2021-07-11 14:59:59.999,37800072.53296390,27869,9624.65310000,20569793.00777170
2021-07-11 15:00:00,2146.34000000,2150.50000000,2134.09000000,2145.01000000,19162.86922000,2021-07-11 15:59:59.999,41044423.86779290,23701,8563.88717000,18351903.82153400
2021-07-11 16:00:00,2145.01000000,2155.71000000,2128.02000000,2149.00000000,21438.10363000,2021-07-11 16:59:59.999,45963332.10571210,28471,10808.04740000,23183268.66934450
2021-07-11 17:00:00,2149.14000000,2151.12000000,2139.80000000,2141.98000000,11141.33571000,2021-07-11 17:59:59.999,23885562.33757450,15133,5744.75279000,12318127.90245960
2021-07-11 18:00:00,2142.08000000,2144.77000000,2134.93000000,2142.41000000,9316.05214000,2021-07-11 18:59:59.999,19929829.49051920,15089,4694.44035000,10044242.46564580
2021-07-11 19:00:00,2142.44000000,2144.17000000,2130.98000000,2134.93000000,6776.82648000,2021-07-11 19:59:59.999,14486693.41252620,12328,3438.54657000,7351594.65715850
